Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;11.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;107;100;24;24;0;107;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;11.07.2022;Totalt i retning Vervarslinga i Nord-Norge;153;100;24;24;0;153;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;11.07.2022;Totalt;260;100;24;24;0;260;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;1;106;100;24;24;0;106;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;2;154;100;24;24;0;154;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;106;100;24;24;0;106;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;Totalt i retning Vervarslinga i Nord-Norge;154;100;24;24;0;154;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;Totalt;260;100;24;24;0;260;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;1;96;100;24;24;0;96;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;2;121;100;24;24;0;121;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;96;100;24;24;0;96;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;Totalt i retning Vervarslinga i Nord-Norge;121;100;24;24;0;121;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;Totalt;217;100;24;24;0;217;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;1;112;100;24;24;0;112;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;2;152;100;24;24;0;152;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;112;100;24;24;0;112;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;Totalt i retning Vervarslinga i Nord-Norge;152;100;24;24;0;152;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;Totalt;264;100;24;24;0;264;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;1;53;100;24;24;0;53;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;2;71;100;24;24;0;71;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;53;100;24;24;0;53;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;Totalt i retning Vervarslinga i Nord-Norge;71;100;24;24;0;71;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;Totalt;124;100;24;24;0;124;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;1;49;100;24;24;0;49;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;2;56;100;24;24;0;56;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;49;100;24;24;0;49;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;Totalt i retning Vervarslinga i Nord-Norge;56;100;24;24;0;56;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;Totalt;105;100;24;24;0;105;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;1;36;100;24;24;0;36;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;2;56;100;24;24;0;56;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;36;100;24;24;0;36;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;Totalt i retning Vervarslinga i Nord-Norge;56;100;24;24;0;56;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;Totalt;92;100;24;24;0;92;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;1;108;100;24;24;0;108;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;2;144;100;24;24;0;144;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;108;100;24;24;0;108;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;Totalt i retning Vervarslinga i Nord-Norge;144;100;24;24;0;144;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;Totalt;252;100;24;24;0;252;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;1;102;100;24;24;0;102;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;2;128;100;24;24;0;128;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;102;100;24;24;0;102;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;Totalt i retning Vervarslinga i Nord-Norge;128;100;24;24;0;128;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;Totalt;230;100;24;24;0;230;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;1;84;100;24;24;0;84;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;2;140;100;24;24;0;140;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;84;100;24;24;0;84;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;Totalt i retning Vervarslinga i Nord-Norge;140;100;24;24;0;140;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;Totalt;224;100;24;24;0;224;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;1;63;100;24;24;0;63;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;2;101;100;24;24;0;101;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;63;100;24;24;0;63;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;Totalt i retning Vervarslinga i Nord-Norge;101;100;24;24;0;101;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;Totalt;164;100;24;24;0;164;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;1;57;100;24;24;0;57;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;2;90;100;24;24;0;90;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;57;100;24;24;0;57;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;Totalt i retning Vervarslinga i Nord-Norge;90;100;24;24;0;90;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;Totalt;147;100;24;24;0;147;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;1;49;100;24;24;0;49;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;2;58;100;24;24;0;58;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;49;100;24;24;0;49;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;Totalt i retning Vervarslinga i Nord-Norge;58;100;24;24;0;58;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;Totalt;107;100;24;24;0;107;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;1;66;100;24;24;0;66;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;2;77;100;24;24;0;77;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;66;100;24;24;0;66;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;Totalt i retning Vervarslinga i Nord-Norge;77;100;24;24;0;77;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;Totalt;143;100;24;24;0;143;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;1;115;100;24;24;0;115;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;2;131;100;24;24;0;131;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;115;100;24;24;0;115;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;Totalt i retning Vervarslinga i Nord-Norge;131;100;24;24;0;131;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;Totalt;246;100;24;24;0;246;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;1;85;100;24;24;0;85;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;2;125;100;24;24;0;125;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;85;100;24;24;0;85;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;Totalt i retning Vervarslinga i Nord-Norge;125;100;24;24;0;125;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;Totalt;210;100;24;24;0;210;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;1;39;100;24;24;0;39;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;2;61;100;24;24;0;61;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;39;100;24;24;0;39;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;Totalt i retning Vervarslinga i Nord-Norge;61;100;24;24;0;61;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;Totalt;100;100;24;24;0;100;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;1;74;100;24;24;0;74;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;2;98;100;24;24;0;98;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;74;100;24;24;0;74;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;Totalt i retning Vervarslinga i Nord-Norge;98;100;24;24;0;98;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;Totalt;172;100;24;24;0;172;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;1;117;100;24;24;0;117;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;2;116;100;24;24;0;116;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;117;100;24;24;0;117;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;Totalt i retning Vervarslinga i Nord-Norge;116;100;24;24;0;116;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;Totalt;233;100;24;24;0;233;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;1;66;100;24;24;0;66;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;2;101;100;24;24;0;101;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;66;100;24;24;0;66;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;Totalt i retning Vervarslinga i Nord-Norge;101;100;24;24;0;101;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;Totalt;167;100;24;24;0;167;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;1;60;100;24;24;0;60;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;2;66;100;24;24;0;66;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;60;100;24;24;0;60;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;Totalt i retning Vervarslinga i Nord-Norge;66;100;24;24;0;66;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;Totalt;126;100;24;24;0;126;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;1;139;100;24;24;0;139;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;2;185;100;24;24;0;185;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;139;100;24;24;0;139;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;Totalt i retning Vervarslinga i Nord-Norge;185;100;24;24;0;185;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;Totalt;324;100;24;24;0;324;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;1;105;100;24;24;0;105;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;2;156;100;24;24;0;156;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;105;100;24;24;0;105;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;Totalt i retning Vervarslinga i Nord-Norge;156;100;24;24;0;156;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;Totalt;261;100;24;24;0;261;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;1;128;100;24;24;0;128;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;2;179;100;24;24;0;179;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;128;100;24;24;0;128;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;Totalt i retning Vervarslinga i Nord-Norge;179;100;24;24;0;179;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;Totalt;307;100;24;24;0;307;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;1;130;100;24;24;0;130;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;2;176;100;24;24;0;176;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;Totalt i retning Rundkjøring-Fv862-Langnesbakken;130;100;24;24;0;130;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;Totalt i retning Vervarslinga i Nord-Norge;176;100;24;24;0;176;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;Totalt;306;100;24;24;0;306;0;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;1;109;100;24;24;0;109;0;-;-;-;-;-;-;-;-
